number,quote
409,"“He’s a man of forty. A tough, confident, self-opinionated mining engineer. It’s my opinion that it was he who insisted on his evidence being taken now. He wants to get off to Chile. He hoped the thing might be settled out of hand.”"
410,"“He sticks to his story and he’s not one to be heckled. He swears by all that’s blue that he picked up Cust in the Whitecross Hotel at Eastbourne on the evening of July 24th. He was lonely and wanted someone to talk to. As far as I can see, Cust made an ideal listener. He didn’t interrupt! After dinner he and Cust played dominoes. It appears Strange was a whale on dominoes and to his surprise Cust was pretty hot stuff too. Queer game, dominoes. People go mad about it. They’ll play for hours. That’s what Strange and Cust did apparently. Cust wanted to go to bed but Strange wouldn’t hear of it—swore they"
411,quote
412,"Je vous assure, Hastings—there is nothing so dangerous for anyone who has something to hide as conversation!"
413,"A lie,” he said. “And by it, I shall know the truth!”"
414,"Voilà,” said Poirot, “I have finished in Bexhill. Presently I go to Eastbourne. One little inquiry there—that is all. Unnecessary for you all to accompany me. In the meantime come back to the hotel and let us have a cocktail. That Carlton tea, it was abominable!”"
415,Nothing so far has contradicted my little idea—that is why.”
416,"Eh bien—me, I want to play that game. Only it is not necessary to have three questions. One will be enough. One question to each of you.”"
417,Do you all swear to speak the truth?”
418,"Bon,” said Poirot. “Let us begin—”"
419,Is this a joke?”
420,Certainly not.”
421,Fantastic?”
422,"When did you take your holiday this year, monsieur?”"
423,"Mademoiselle, in the event of Lady Clarke’s death, would you have married Sir Carmichael if he had asked you?”"
424,"Pardon me, but that is not answering Yes or No, mademoiselle.”"
425,"The answer, of course, is no!”"
426,Do you want me to find out the truth—or not?”
427,"Mademoiselle Megan,” he said, “you may not want the truth but—ma foi—you can speak it!”"
428,"Alors c’est bien, mon enfant.”"
429,Have you a young man?”
430,"Alors c’est bien, mon enfant.”"
431,"Come, Hastings, we must start for Eastbourne.”"
432,"Is it any use asking you anything, Poirot?”"
433,Not at this moment. Draw your own conclusions as to what I am doing.”
434,""" he said. “I am the man to whom you wrote the letters.”"
435,"” said Poirot. “But if you did not write them, who did?”"
436,""" said Poirot. “But if you did not write them, who did?”"
437,"are you not, that the firm whom you say employed you deny the fact?”"
438,"Mr. Cust, that a typewriter can be identified? All those letters were typed by one particular machine.”"
439,"but these letters were received afterwards. So it looks, does it not, as though you typed them yourself and posted them to yourself?”"
440,no! It’s all part of the plot against me!”
441,their letters would be written on the same kind of machine.”
442,but not the same actual machine.”
443,that is true. One must begin somewhere.”
444,look at that second crime—that Bexhill one. I was playing dominoes at Eastbourne. You’ve got to admit that!”
445,"” said Poirot. His voice was meditative—silky. “But it’s so easy, isn’t it, to make a mistake of one day? And if you’re an obstinate, positive man, like Mr. Strange, you’ll never consider the possibility of having been mistaken. What you’ve said you"
446,quote
447,"“All along, I have been worried over the why of this case. Hastings said to me the other day that the case was ended. I replied to him that the case was the man! The mystery was not the mystery of the murders, but the mystery of A B C. Why did he find it necessary to commit these murders? Why did he select me as his adversary?"
448,"“It is no answer to say that the man was mentally unhinged. To say a man does mad things because he is mad is merely unintelligent and stupid. A madman is as logical and reasoned in his actions as a sane man—given his peculiar biased point of view. For example, if a man insists on going out and squatting about in nothing but a loin cloth his conduct seems eccentric in the extreme. But once you know that the man himself is firmly convinced that he is Mahatma Gandhi, then his conduct becomes perfectly reasonable and logical."
449,“What was necessary in this case was to imagine a mind so constituted that it was logical and reasonable to commit four or more murders and to announce them beforehand by letters written to Hercule Poirot.
450,"“Yes. But there, at the very start, I made a grave error. I permitted my feeling—my very strong feeling about the letter—to remain a mere impression. I treated it as though it had been an intuition. In a well-balanced, reasoning mind there is no such thing as an intuition—an inspired guess! You can guess, of course—and a guess is either right or wrong. If it is right you call it an intuition. If it is wrong you usually do not speak of it again. But what is often called an intuition is really an impression based on logical deduction or experience. When an expert feels that there is something wrong about a picture or a piece of furniture or the signature on a cheque he is really basing that feeling on a host of small signs and details. He has no need to go into them minutely—his experience obviates that—the net result is the definite impression that something is wrong. But it is not a guess, it is an impression based on experience."
451,"“Eh bien, I admit that I did not regard that first letter in the way I should. It just made me extremely uneasy. The police regarded it as a hoax. I"
452,quote
453,"It is finished. I say no more. It is over. We pass to the next murder, that of Sir Carmichael Clarke."
454,"If Andover is the 155th name under A, then the B crime should be the 155th also—or it should be the 156th and the C the 157th."
455,"No, it is not a disease! Quelle idée!"
456,Passons!
457,"But by the time the D crime was announced, a very formidable system of defence had been evolved. It must have been obvious that A B C could not much longer hope to get away with his crimes."
458,"I will pass over the next stages quickly. A fourth murder was committed—the murder of a man named George Earlsfield—it was supposed in mistake for a man named Downes, who was something of the same build and who was sitting near him in the cinema."
459,And now at last comes the turn of the tide. Events play against A B C instead of into his hands. He is marked down—hunted—and at last arrested.
460,"The case, as Hastings says, is ended!"
461,But not for me! I know nothing—nothing at all! Neither the why nor the wherefore.
462,And there is one small vexing fact. The man Cust has an alibi for the night of the Bexhill crime.
463,"Supposing, my friends, that while Cust committed three of the crimes—the A, C, and D crimes—he did not commit the B crime."
464,"Be quiet, mademoiselle. I am for the truth, I am! I have done with lies."
465,"Supposing, I say, that A B C did not commit the second crime. It took place, remember, in the early hours of the 25th—the day he had arrived for the crime. Supposing someone had forestalled him? What in those circumstances would he do?"
466,Such a hypothesis had the merit of explaining one fact—the discrepancy between the personality of Alexander Bonaparte Cust (who could never have made the click with any girl) and the personality of Betty Barnard’s murderer.
467,"And it has been known, before now, that would-be murderers have taken"
468,quote
469,You are quite wrong. He admits the fact.
470,"Oh, yes, I had no sooner spoken to him than I was aware that Cust believed himself to be guilty."
471,And even that didn’t satisfy M. Poirot?
472,"All along I have been aware of the dual personality of the murderer. Now I see wherein it consisted. Two people were involved—the real murderer, cunning, resourceful and daring—and the pseudo murderer, stupid, vacillating and suggestible."
473,Suggestible—it is in that word that the mystery of Mr. Cust consists!
474,I think the idea first originated in your mind as the result of a chance encounter in a city coffee den with this odd personality with his bombastic Christian names. You were at that time turning over in your mind various plans for the murder of your brother.
475,Really? And why?
476,"In it he displayed very clearly his affection and absorption in Miss Thora Grey. His regard may have been a paternal one—or he may have preferred to think it so. Nevertheless, there was a very real danger that on the death of your sister-in-law he might, in his loneliness, turn to this beautiful girl for sympathy and comfort and it might end—as so often happens with elderly men—in his marrying her. Your fear was increased by your knowledge of Miss Grey. You are, I fancy, an excellent, if somewhat cynical judge of character. You judged, whether correctly or not, that Miss Grey was a type of young woman ‘on the make.’ You had no doubt that she would jump at the chance of becoming Lady Clarke. Your brother was an extremely healthy and vigorous man. There might be children and your chance of inheriting your brother’s wealth would vanish."
477,"You have been, I fancy, in essence a disappointed man all your life. You have been the rolling stone—and you have gathered very little moss. You were bitterly jealous of your brother’s wealth."
478,Your arrangements were excellent. In Cust’s name you wrote for a large consignment of hosiery to be sent to him. You yourself sent a number of A B C’s looking like a similar parcel. You wrote to him—a typed letter purporting to be from the same firm offering him a good salary and commission. Your plans were so well laid beforehand that you typed
479,quote
480,Your theory is absurd!
481,"No, Mr. Clarke. You were safe enough so long as no one suspected you. Once you were suspected proofs were easy to obtain."
482,Proofs?
483,"Yes. I found the stick that you used in the Andover and Churston murders in a cupboard at Combeside. An ordinary stick with a thick knob handle. A section of wood had been removed and melted lead poured in. Your photograph was picked out from half a dozen others by two people who saw you leaving the cinema when you were supposed to be on the race course at Doncaster. You were identified at Bexhill the other day by Milly Higley and a girl from the Scarlet Runner Roadhouse, where you took Betty Barnard to dine on the fatal evening. And finally—most damning of all—you overlooked a most elementary precaution. You left a fingerprint on Cust’s typewriter—the typewriter that, if you are innocent, you could never have handled."
484,"No, Mr. Clarke. You may have noticed I had a new manservant today—a friend of mine—an expert sneak thief. He removed your pistol from your pocket, unloaded it, and returned it, all without you being aware of the fact."
485,You unutterable little jackanapes of a foreigner!
486,"No, Mr. Clarke, no easy death for you. You told Mr. Cust that you had had near escapes from drowning. You know what that means—that you were born for another fate."
487,You—
488,"He has said quite enough, and he added to Clarke: “You are very full of an insular superiority, but for myself I consider your crime not an English crime at all—not aboveboard—not sporting—”"
489,"It’s because you told him his crime was not sporting,”"
490,“It was quite true. It was abominable—not so much the murder of his brother—but the cruelty that condemned an unfortunate man to a living death. To catch a fox and put him in a box and never let him go! That is not le sport!”
491,quote
492,"“Not in the least, mon ami.”"
493,"“You are quite right. Enjoy yourself. And—just a little word—what about a visit to an oculist? Those headaches, it is probably that you want new glasses.”"
494,"“You’re a very great man, M. Poirot.”"
495,"“So, Hastings—we went hunting once more, did we not? Vive le sport.”"
496,and does not include any dialogue.
