number,quote
395,That’s a fantastic thought! All the crimes must have been committed by the same person!
396,You are quite wrong. He admits the fact.
397,What?
398,"Oh, yes,"
399,I had no sooner spoken to him than I was aware that Cust believed himself to be guilty.
400,"No. Because as soon as I saw him I also knew that he could not be guilty! He has neither the nerve nor the daring—nor, I may add, the brains to plan! All along I have been aware of the dual personality of the murderer. Now I see wherein it consisted. Two people were involved—the real murderer, cunning, resourceful and daring—and the pseudo murderer, stupid, vacillating and suggestible.

“Suggestible—it is in that word that the mystery of Mr. Cust consists! It was not enough for you, Mr. Clarke, to devise this plan of a series to distract attention from a single crime. You had also to have a stalking horse.

“I think the idea first originated in your mind as the result of a chance encounter in a city coffee den with this odd personality with his bombastic Christian names. You were at that time turning over in your mind various plans for the murder of your brother."
401,"Because you were seriously alarmed for the future. I do not know whether you realize it, Mr. Clarke, but you played into my hands when you showed me a certain letter written to you by your brother. In it he displayed very clearly his affection and absorption in Miss Thora Grey. His regard may have been a paternal one—or he may have preferred to think it so. Nevertheless, there was a very real danger that on the death of your sister-in-law he might, in his loneliness, turn to this beautiful girl for sympathy and comfort and it might end—as so often happens with elderly men—in his marrying her. Your fear was increased by your knowledge of Miss Grey. You are, I fancy, an excellent, if somewhat cynical judge of character. You judged, whether correctly or not, that Miss Grey was a type of young woman ‘on the make.’ You had no doubt that she would jump at the chance of becoming Lady Clarke. Your brother was an extremely healthy and vigorous man. There might be children and your chance of inheriting your brother’s wealth would vanish.

“You have been, I fancy, in essence a disappointed man all your life. You have been the rolling stone—and you have gathered very little moss. You were bitterly jealous of your brother’s wealth.

“I repeat then that, turning over various schemes in your mind, your meeting with Mr. Cust gave you an idea. His bombastic Christian names, his account of his epileptic seizures and of his headaches, his whole shrinking and insignificant personality, struck you as fitting him for the tool you wanted. The whole alphabetical plan sprang into your mind—Cust’s initials—the fact that your brother’s name began with a C and that he lived at Churston were the nucleus of the scheme. You even went so far as to hint to Cust at his possible end—though you could hardly hope that that suggestion would bear the rich fruit that it did!

“Your arrangements were excellent. In Cust’s name you wrote for a large consignment of hosiery to be sent to him. You yourself sent a number of A B C’s looking like a similar parcel. You wrote to him—a typed letter purporting to be from the same firm offering him a good salary and commission. Your plans were so well laid beforehand that you typed all the letters that were sent subsequently, and then presented him with the machine on which they had been typed.

“You had now to look about for two victims whose names began with A and B respectively and who lived at places also beginning with those same letters.

“You hit on Andover as quite a likely spot and your preliminary reconnaissance there led you to select Mrs. Ascher’s shop as the scene of the first crime. Her name was written clearly over the door, and you found by experiment that she was usually alone in the shop. Her murder needed nerve, daring and reasonable luck.

“For the letter B you had to vary your tactics. Lonely women in shops might conceivably have been warned. I should imagine that you frequented a few cafés and teashops, laughing and joking with the girls there and finding out whose name began with the right letter and who would be suitable for your purpose.

“In Betty Barnard you found just the type of girl you were looking for. You took her out once or twice, explaining to her that you were a married man, and that outings must therefore take place in a somewhat hole-and-corner manner.

“Then, your preliminary plans completed, you set to work! You sent the Andover list to Cust, directing him to go there on a certain date, and you sent off the first A B C letter to me.

“On the appointed day you went to Andover—and killed Mrs. Ascher—without anything occurring to damage your plans.

“Murder No. 1 was successfully accomplished.

“For the second murder, you took the precaution of committing it, in reality, the day before. I am fairly certain that Betty Barnard was killed well before midnight on the 24th July.

“We now come to murder No. 3—the important—in fact, the real murder from your point of view.

“And here a full meed of praise is due to Hastings, who made a simple and obvious remark to which no attention was paid.

“He suggested that the third letter went astray intentionally!

“And he was right!…

“In that one simple fact lies the answer to the question that has puzzled me so all along. Why were the letters addressed in the first place to Hercule Poirot, a private detective, and not to the police?

“Erroneously I imagined some personal reason.

“Not at all! The letters were sent to me because the essence of your plan was that one of them should be wrongly addressed and go astray—but you cannot arrange for a letter addressed to the Criminal Investigation Department of Scotland Yard to go astray! It is necessary to have a private address. You chose me as a fairly well-known person, and a person who was sure to take the letters to the police—and also, in your rather insular mind, you enjoyed scoring off a foreigner.

“You addressed your envelope very cleverly—Whitehaven—Whitehorse—quite a natural slip. Only Hastings was sufficiently perspicacious to disregard subtleties and go straight for the obvious!

“Of course the letter was meant to go astray! The police were to be set on the trail only when the murder was safely over. Your brother’s nightly walk provided you with the opportunity. And so successfully had the A B C terror taken hold on the public mind that the possibility of your guilt never occurred to anyone.

“After the death of your brother, of course, your object was accomplished. You had no wish to commit any more murders. On the other hand, if the murders stopped without reason, a suspicion of the truth might come to someone.

“Your stalking horse, Mr. Cust, had so successfully lived up to his role of the invisible—because insignificant—man, that so far no one had noticed that the same person had been seen in the vicinity of the three murders! To your annoyance, even his visit to Combeside had not been mentioned. The matter had passed completely out of Miss Grey’s head.

“Always daring, you decided that one more murder must take place but this time the trail must be well blazed.

“You selected Doncaster for the scene of operations.

“Your plan was very simple. You yourself would be on the scene in the nature of things. Mr. Cust would be ordered to Doncaster by his firm. Your plan was to follow him round and trust to opportunity. Everything fell out well. Mr. Cust went to a cinema. That was simplicity itself. You sat a few seats away from him. When he got up to go, you did the same. You pretended to stumble, leaned over and stabbed a dozing man in the row in front, slid the A B C on to his knees and managed to collide heavily with Mr. Cust in the darkened doorway, wiping the knife on his sleeve and slipping it into his pocket.

“You were not in the least at pains to choose a victim whose name began with D. Anyone would do! You assumed—and quite rightly—that it would be considered to be a mistake. There was sure to be someone whose name began with D not far off in the audience. It would be assumed that he had been intended to be the victim.

“And now, my friends, let us consider the matter from the point of view of the false A B C—from the point of view of Mr. Cust.

“The Andover crime means nothing to him. He is shocked and surprised by the Bexhill crime—why, he himself was there about the time! Then comes the Churston crime and the headlines in the newspapers. An A B C crime at Andover when he was there, an A B C crime at Bexhill, and now another close by…Three crimes and he has been at the scene of each of them. Persons suffering from epilepsy often have blanks when they cannot remember what they have done…Remember that Cust was a nervous, highly neurotic subject and extremely suggestible.

“Then he receives the order to go to Doncaster.

“Doncaster! And the next A B C crime is to be in Doncaster. He must have felt as though it was fate. He loses his nerve, fancies his landlady is looking at him suspiciously, and tells her he is going to Cheltenham.

“He goes to Doncaster because it is his duty. In the afternoon he goes to a cinema. Possibly he dozes off for a minute or two.

“Imagine his feelings when on his return to his inn he discovers that there is blood on his coat sleeve and a blood-stained knife in his pocket. All his vague forebodings leap into certainty.

“He—he himself—is the killer! He remembers his headaches—his lapses of memory. He is quite sure of the truth—he, Alexander Bonaparte Cust, is a homicidal lunatic.

“His conduct after that is the conduct of a hunted animal. He gets back to his lodgings in London. He is safe there—known. They think he has been in Cheltenham. He has the knife with him still—a thoroughly stupid thing to do, of course. He hides it behind the hall stand.

“Then, one day, he is warned that the police are coming. It is the end! They know!

“The hunted animal does his last run….

“I don’t know why he went to Andover—a morbid desire, I think, to go and look at the place where the crime was committed—the crime he committed though he can remember nothing about it….

“He has no money left—he is worn out…his feet lead him of his own accord to the police station.

“But even a cornered beast will fight. Mr. Cust fully believes that he did the murders but he sticks strongly to his plea of innocence. And he holds with desperation to that alibi for the second murder. At least that cannot be laid to his door.

“As I say, when I saw him, I knew at once that he was not the murderer and that my name meant nothing to him. I knew, too, that he thought himself the murderer!

“After he had confessed his guilt to me, I knew more strongly than ever that my own theory was right."
402,"Your theory,"
403,"No, Mr. Clarke. You were safe enough so long as no one suspected you. Once you were suspected proofs were easy to obtain."
404,"No, Mr. Clarke,"
405,"You may have noticed I had a new manservant today—a friend of mine—an expert sneak thief. He removed your pistol from your pocket, unloaded it, and returned it, all without you being aware of the fact."
406,I warn you that anything you say may be used as evidence.
407,"He has said quite enough,"
408,"You are very full of an insular superiority, but for myself I consider your crime not an English crime at all—not aboveboard—not sporting—"
409,"Your dream has a very natural explanation. It is that you find that already the image of one sister fades in your memory and that its place is taken by the other sister. Mademoiselle Megan replaces her sister in your heart, but since you cannot bear to think of yourself being unfaithful so soon to the dead, you strive to stifle the thought, to kill it! That is the explanation of the dream."
410,"Do not be afraid to forget,"
411,She was not so well worth remembering. In Mademoiselle Megan you have one in a hundred—un coeur magnifique!
412,Some of them were simplement une blague. But I learnt one thing that I wanted to know—that Franklin Clarke was in London when the first letter was posted—and also I wanted to see his face when I asked my question of Mademoiselle Thora. He was off his guard. I saw all the malice and anger in his eyes.
413,"I do not fancy you returned me a truthful answer, mademoiselle,"
414,And now your second expectation is disappointed. Franklin Clarke will not inherit his brother’s money.
415,Is there any need for me to stay here and be insulted?
416,"None whatever,"
417,"That fingerprint clinched things, Poirot,"
418,He went all to pieces when you mentioned that.
419,"Yes, they are useful—fingerprints."
420,"I put that in to please you, my friend."
421,"But, Poirot,"
422,wasn’t it true?
423,"Not in the least, mon ami,"
424,"Do you know, a newspaper has actually offered me a hundred pounds—a hundred pounds—for a brief account of my life and history—I—I really don’t know what to do about it."
425,"I should not accept a hundred,"
426,Be firm. Say five hundred is your price. And do not confine yourself to one newspaper.
427,Do you really think—that I might—
428,"You must realize,"
429,that you are a very famous man. Practically the most famous man in England today.
430,"Go ahead,"
431,"My fellows are good scouts at scouring the countryside and investigating Arab blood feuds, but frankly, Leidner, this business of your wife’s seems to me rather out of my class. The whole thing looks confoundedly fishy. I’m more than willing to have the fellow take a look at the case."
432,And suppose he refuses?
433,"He won’t refuse,"
434,"So it seems,"
435,"He? Who is he, madame?"
436,"Why, the murderer, of course."
437,"Ah! the murderer,"
438,I agree. It is an outrage—an insult—
439,"No, no,"
440,"I do not insult you. I merely ask you all to face facts. In a house where murder has been committed, every inmate comes in for a certain share of suspicion. I ask you what evidence is there that the murderer came from outside at all?"
441,Anything else would be incredible!
442,"You are doubtless correct, madame,"
443,I explain to you only how the matter must be approached. First I assure myself of the fact that everyone in this room is innocent. After that I seek the murderer elsewhere.
444,"No, I’m afraid I can’t. I was engrossed in my work, you see."
445,"Can you say or suggest anything at all that might throw light on this business? Did you, for instance, notice anything in the days preceding the murder?"
446,"I don’t. Where could anyone hide? The bedrooms are all in use and, in any case, are sparsely furnished. The darkroom, the drawing office and the laboratory were all in use the next day—so were all these rooms. There are no cupboards or corners. Perhaps, if the servants were in collusion—"
447,"That is possible, but unlikely,"
448,There is another point. The other day Nurse Leatheran here noticed you talking to a man outside. She had previously noticed that same man trying to peer in at one of the windows on the outside. It rather looks as though the man were hanging round the place deliberately.
449,"This stranger hanging about, he may be important—he may not. At any rate he must be found. Let us continue our inquiry."
450,That settles the only time he left his work?
451,"Well, I sent him up once or twice to the roof with pottery."
452,"It is hardly necessary to ask you, Mr. Emmott, whether you saw anyone enter or leave Mrs. Leidner’s room during that time?"
453,"That agrees with your estimate of the time of death, doctor?"
454,"It does,"
455,"I think we can take it,"
456,"I’m afraid I can tell you very little,"
457,"Still, I might have caught the murderer,"
458,"What time was this, mademoiselle?"
459,In the neighbourhood of half past one?
460,It must have been about that time—yes.
461,"That would fit in,"
462,"You heard nothing else—the opening or shutting of a door, for instance?"
463,"You know, M. Poirot, I think I have unintentionally misled you. On thinking it over, I do not believe that I could possibly have heard any cry uttered in Mrs. Leidner’s room from where I was. The antika room lay between me and her—and I understand her windows were found closed."
464,"In any case, do not distress yourself, mademoiselle,"
465,It is not really of much importance.
466,"No, of course not. I understand that. But you see, it is of importance to me, because I feel I might have done something."
467,"Perhaps,"
468,Nurse Leatheran will be so kind as to remain. I think her assistance will be valuable to us.
469,Bien!
470,"We are now private and undisturbed. We can speak freely. We have heard what the members of the expedition have to tell us and—But yes, ma soeur, what is it that you think?"
471,Very good. Very good. You have the mind neat and orderly. You will be of great service to me here.
472,"Yes, during her lifetime. Her father left her a considerable sum of money in trust. She could not touch the principal. At her death it was to pass to any children she might have—and failing children to the Pittstown Museum."
473,"eliminate one motive from the case. It is, you comprehend, what I look for first. Who benefits by the deceased’s death? In this case it is a museum. Had it been otherwise, had Mrs. Leidner died intestate but possessed of a considerable fortune, I should imagine that it would prove an interesting question as to who inherited the money—you—or a former husband. But there would have been this difficulty, the former husband would have had to resurrect himself in order to claim it, and I should imagine that he would then be in danger of arrest, though I hardly fancy that the death penalty would be exacted so long after the war. However, these speculations need not arise. As I say, I settle first the question of money. For the next step I proceed always to suspect the husband or wife of the deceased! In this case, in the first place, you are proved never to have gone near your wife’s room yesterday afternoon, in the second place you lose instead of gain by your wife’s death, and in the third place—"
474,Yes?
475,"In the third place,"
476,"I can, I think, appreciate devotion when I see it. I believe, Dr. Leidner, that your love for your wife was the ruling passion of your life. It is so, is it not?"
477,Yes.
478,"Therefore,"
479,we can proceed.
480,"Hear, hear, let’s get down to it,"
481,"My friend, do not be impatient. In a case like this everything must be approached with order and method. In fact, that is my rule in every case. Having disposed of certain possibilities, we now approach a very important point. It is vital that, as you say—all the cards should be on the table—there must be nothing kept back."
482,"Quite so,"
483,"Yes, indeed. I cannot think of any detail that has escaped me."
484,"You have not told me, for instance, why you installed Nurse Leatheran in the house."
485,"The human brain is capable of almost anything,"
486,Impossible! Absolutely impossible! The idea is absurd!
487,You mean to suggest that my wife’s former husband is one of the expedition and that she didn’t recognize him?
488,My staff! The members of my own expedition.
489,"And consequently considered above suspicion,"
490,A very useful point of view. Commençons! Who could emphatically not be Frederick or William?
491,"That is valuable testimony coming from an outsider,"
492,"Well, let us proceed. Under the heading of means and opportunity we have seven names. Nurse Leatheran, Miss Johnson, Mrs. Mercado, Mr. Mercado, Mr. Reiter, Mr. Emmott and Father Lavigny."
493,He is one of the Pères Blancs in Carthage.
494,"And his beard’s quite real,"
495,"Ma soeur,"
496,a murderer of the first class never wears a false beard!
497,How do you know the murderer is of the first class?
498,it must have taken quite a time to grow.
499,"That is a practical observation,"
500,But it’s ridiculous—quite ridiculous. Both he and Mercado are well-known men. They’ve been known for years.
501,"Do you mind—if I don’t—Perhaps, nurse—"
502,"Of course. Of course,"
503,"I quite understand. Never do I wish to cause you unnecessary pain. If you will be good enough to accompany me, ma soeur."
504,But I questioned him closely and it’s obvious that he didn’t actually change her position.
505,"It seems quite straightforward,"
506,"She was lying on the bed, asleep or resting—someone opens the door, she looks up, rises to her feet—"
507,"Not much blood, then?"
508,"No, the blood escaped internally into the brain."
509,"Eh bien,"
510,"that seems straightforward enough—except for one thing. If the man who entered was a stranger, why did not Mrs. Leidner cry out at once for help? If she had screamed she would have been heard. Nurse Leatheran here would have heard her, and Emmott and the boy."
511,"That’s easily answered,"
512,Because it wasn’t a stranger.
513,"Yes,"
514,"She may have been surprised to see the person—but she was not afraid. Then, as he struck, she may have uttered a half cry—too late."
515,"Yes. And after all, in view of the circumstances, it’s not fantastic. Her fear might have led her to kneel in supplication rather than to scream when her instinct would tell her it was too late—that nobody could get there in time."
516,"Yes,"
517,It is an idea. . . .
518,"It’s blood all right,"
519,"Nothing—just gooseflesh,"
520,A goose walking over my grave.
521,"Presently when we have finished here and I go back with the doctor to Hassanieh we will take you with us. You will give Nurse Leatheran tea, will you not, doctor?"
522,It is a danger—yes—a great danger—and what can one do? How can one guard against it?
523,"I was only joking! Who’d want to murder me, I should like to know?"
524,I thought you didn’t think much of that theory.
525,"Not at all. But I have some natural delicacy,"
526,"Can I discuss in the presence of Dr. Leidner the motives likely to lead to the murder of his wife by a member of the expedition? That would not have been delicate at all. I had to sustain the fiction that his wife was adorable and that everyone adored her!

“But naturally it was not like that at all. Now we can be brutal and impersonal and say what we think. We have no longer to consider people’s feelings. And that is where Nurse Leatheran is going to help us. She is, I am sure, a very good observer."
527,"To fortify yourself,"
528,"Come now,"
529,"You shall tell me, ma soeur, exactly what each member of the expedition felt towards Mrs. Leidner."
530,"Quite long enough for one of your intelligence. A nurse sums up quickly. She makes her judgments and abides by them. Come, let us make a beginning. Father Lavigny, for instance?"
531,dangerous woman.
532,"Now that is very interesting,"
533,And she—what do you think she thought of him?
534,"That’s rather difficult to say, too. It wasn’t easy to know what Mrs. Leidner thought of people. Sometimes, I fancy, he puzzled her. I remember her saying to Dr. Leidner that he was unlike any priest she had ever known."
535,"A length of hemp to be ordered for Father Lavigny,"
536,"My dear friend,"
537,"Have you not, perhaps, some patients to attend? I would not for the world detain you from your professional duties."
538,"That is better,"
539,We will have now an interesting conversation tête-à-tête. But you must not forget to eat your tea.
540,"So she mentioned Mrs. Leidner’s first marriage,"
541,Can you remember—in mentioning it—did she look at you as though she wondered whether you had heard a different version?
542,"She thought you were there for some ulterior reason apart from the declared one. What reason? And why should she be so concerned in the matter. Odd, too, the way you tell me she stared at you all through tea the day you arrived."
543,"That, ma soeur, is an excuse but not an explanation."
544,"I don’t think Miss Johnson liked Mrs. Leidner either very much. But she was quite open and aboveboard about it. She as good as admitted she was prejudiced. You see, she’s very devoted to Dr. Leidner and had worked with him for years. And of course, marriage does change things—there’s no denying it."
545,"Yes,"
546,And from Miss Johnson’s point of view it would be an unsuitable marriage. It would really have been much more suitable if Dr. Leidner had married her.
547,"But there, that’s a man all over. Not one in a hundred considers suitability. And one can’t really blame Dr. Leidner. Miss Johnson, poor soul, isn’t so much to look at. Now Mrs. Leidner was really beautiful—not young, of course—but oh! I wish you’d known her. There was something about her . . . I remember Mr. Coleman saying she was like a thingummyjig that came to lure people into marshes. That wasn’t a very good way of putting it, but—oh, well—you’ll laugh at me, but there was something about her that was—well—unearthly."
548,"She could cast a spell—yes, I understand,"
549,"Then I don’t think she and Mr. Carey got on very well either,"
550,"I quite understand. And the three young men? Coleman, you say, was inclined to be poetic about her."
551,He’s such a matter-of-fact young man.
552,And the other two?
553,I don’t really know about Mr. Emmott. He’s always so quiet and never says much. She was very nice to him always. You know—friendly—called him David and used to tease him about Miss Reilly and things like that.
554,How are you getting on with our local mystery?
555,"Not very fast, mademoiselle."
556,"Nurse Leatheran has been giving me valuable information about the various members of the expedition. Incidentally I have learnt a good deal—about the victim. And the victim, mademoiselle, is very often the clue to the mystery."
557,"It wasn’t enough for her to have her husband adore her. She had to make a fool of that long-legged shambling idiot of a Mercado. Then she got hold of Bill. Bill’s a sensible cove, but she was getting him all mazed and bewildered. Carl Reiter she just amused herself by tormenting. It was easy. He’s a sensitive boy. And she had a jolly good go at David.

“David was better sport to her because he put up a fight. He felt her charm—but he wasn’t having any. I think because he’d got sense enough to know that she didn’t really care a damn. And that’s why I hate her so. She’s not sensual. She doesn’t want affairs. It’s just cold-blooded experiment on her part and the fun of stirring people up and setting them against each other. She dabbled in that too. She’s the sort of woman who’s never had a row with anyone in her life—but rows always happen where she is! She makes them happen. She’s a kind of female Iago. She must have drama. But she doesn’t want to be involved herself. She’s always outside pulling strings—looking on—enjoying it. Oh, do you see at all what I mean?"
558,"I see, perhaps, more than you know, mademoiselle,"
559,"But I’m right about her. She was a clever woman and she was bored and she experimented—with people—like other people experiment with chemicals. She enjoyed working on poor old Johnson’s feelings and seeing her bite on the bullet and control herself like the old sport she is. She liked goading little Mercado into a white-hot frenzy. She liked flicking me on the raw—and she could do it too, every time! She liked finding out things about people and holding it over them. Oh, I don’t mean crude blackmail—I mean just letting them know that she knew—and leaving them uncertain what she meant to do about it. My God, though, that woman was an artist! There was nothing crude about her methods!"
560,And her husband?
561,"She never wanted to hurt him,"
562,I’ve never known her anything but sweet to him. I suppose she was fond of him. He’s a dear—wrapped up in his own world—his digging and his theories. And he worshipped her and thought her perfection. That might have annoyed some women. It didn’t annoy her. In a sense he lived in a fool’s paradise—and yet it wasn’t a fool’s paradise because to him she was what he thought her. Though it’s hard to reconcile that with—
563,"Go on, mademoiselle,"
564,What have you said about Richard Carey?
565,About Mr. Carey?
566,but I thought you’d like to have the local colour correct.
567,I don’t believe one word of it all!
568,That’s why you often find that the author of anonymous letters is the last person in the place to be suspected. Some quiet inoffensive little soul who apparently can’t say Bo to a goose—all sweetness and Christian meekness on the outside—and seething with all the fury of hell underneath!
569,Should you say Mrs. Leidner had any tendency to an inferiority complex?
570,"Yes, I do. But if she did, the reason arose out of her instinct to dramatize herself. Mrs. Leidner was a bit of a film star in private life! She had to be the centre of things—in the limelight. By the law of opposites she married Leidner, who’s about the most retiring and modest man I know. He adored her—but adoration by the fireside wasn’t enough for her. She had to be the persecuted heroine as well."
571,"In fact,"
572,you don’t subscribe to his theory that she wrote them and retained no memory of her act?
573,"Frankly—it’s hard to say! I didn’t know her well enough. She’d got charm—any amount of it. Brains, sympathy . . . What else? She hadn’t any of the ordinary unpleasant vices. She wasn’t sensual or lazy or even particularly vain. She was, I’ve always thought (but I’ve no proofs of it), a most accomplished liar. What I don’t know (and what I’d like to know) is whether she lied to herself or only to other people. I’m rather partial to liars myself. A woman who doesn’t lie is a woman without imagination and without sympathy. I don’t think she was really a manhunter—she just liked the sport of bringing them down ‘with my bow and arrow.’ If you get my daughter on the subject—"
574,"We have had that pleasure,"
575,"H’m,"
576,"She hasn’t wasted much time! Shoved her knife into her pretty thoroughly, I should imagine! The younger generation has no sentiment towards the dead. It’s a pity all young people are prigs! They condemn the ‘old morality’ and then proceed to set up a much more hard-and-fast code of their own. If Mrs. Leidner had had half a dozen affairs Sheila would probably have approved of her as ‘living her life fully’—or ‘obeying her blood instincts.’ What she doesn’t see is that Mrs. Leidner was acting true to type—her type. The cat is obeying its blood instinct when it plays with the mouse! It’s made that way. Men aren’t little boys to be shielded and protected. They’ve got to meet cat women—and faithful spaniel, yours-till-death adoring women, and hen-pecking nagging bird women—and all the rest of it! Life’s a battlefield—not a picnic! I’d like to see Sheila honest enough to come off her high horse and admit that she hated Mrs. Leidner for good old thorough-going personal reasons. Sheila’s about the only young girl in this place and she naturally assumes that she ought to have it all her own way with the young things in trousers. Naturally it annoys her when a woman, who in her view is middle-aged and who has already two husbands to her credit, comes along and licks her on her own ground. Sheila’s a nice child, healthy and reasonably good-looking and attractive to the other sex as she should be. But Mrs. Leidner was something out of the ordinary in that line. She’d got just that sort of calamitous magic that plays the deuce with things—a kind of Belle Dame sans Merci."
577,"That’s my opinion. She was a very handsome woman, you know, and might easily have had enemies. I think, those letters were written by some spiteful woman. Mrs. Leidner being of a nervous temperament took them seriously."
578,"She certainly did that,"
579,But remember—the last of them arrived by hand.
580,"Well, I suppose that could have been managed if anyone had given their minds to it. Women will take a lot of trouble to gratify their spite, M. Poirot."
581,"But neither David Emmott nor Coleman were on duty that afternoon. Richard Carey was in charge. Yes, perhaps she is attracted to one of the boys—but she’s such a modern unsentimental young woman that one doesn’t know quite how seriously to take her. I’m sure I don’t know which of them it is. Bill’s a nice boy, and not nearly such a fool as he pretends to be. David Emmott is a dear—and there’s a lot to him. He is the deep, quiet kind."
582,"But has this any bearing on the crime, M. Poirot?"
583,"She’s young and she’s crude, but she’s the right sort."
584,"I take your word for it, mademoiselle,"
585,Are there any other members of the staff in the house?
586,"Oh, certainly, Miss Johnson,"
587,"Enchanted, mademoiselle."
588,"Encore moi,"
589,I come today with a special object.
590,"that after an event of this kind, everyone always pretends a lot of things that never were? You know—tension, atmosphere, a ‘feeling that something was going to happen?’ I think people just make up these things afterwards."
591,"There is a lot in what you say, madame,"
592,And it really wasn’t true! We were a thoroughly happy family here.
593,"That woman is one of the most utter liars I’ve ever known,"
594,"Hardly that—hardly that. If a person tells you lies with her lips she is sometimes telling you truth with her eyes. What is she afraid of, little Madame Mercado? I saw fear in her eyes. Yes—decidedly she is afraid of something. It is very interesting."
595,The cool way she answered you this morning about these same letters!
596,"Yes,"
597,"It was interesting, that. For she let out the fact she knew all about those letters. So far they have not been spoken of in the presence of the staff. Of course, it is quite possible that Dr. Leidner told her about them yesterday. They are old friends, he and she. But if he did not—well—then it is curious and interesting, is it not?"
598,Are you going to tackle her about them?
599,"No, no, indeed. Always it is unwise to parade one’s knowledge. Until the last minute I keep everything here,"
600,You can at least tell me whether you liked or disliked her?
601,She was a charming person—most charming. And intellectual. She had a very fine brain—yes.
602,"We all do these things when we are young,"
603,"The poise, the savoir faire, it comes later."
604,"They work in two separate places, I see,"
605,Is Mr. Mercado right-handed or left-handed?
606,"Right-handed,"
607,"Curious,"
608,"I can see nothing. It was an ant, perhaps?"
609,"It was neat that, did you not think so?"
610,Neat?
611,did you do that?
612,"I was the stinging insect—yes. And very neatly I did it, too, do you not think so? You did not see me."
613,"Did you notice anything, sister?"
614,"Hypodermic marks,"
615,"So now we know something about Mr. Mercado,"
616,I suspected—but I did not know. It is always necessary to know.
617,And you don’t care how you set about it!
618,"To be perfectly honest, Mrs. Leidner and I didn’t hit it off particularly well. I don’t mean that we were in any sense of the word enemies, but we were not exactly friends. Mrs. Leidner was, perhaps, a shade jealous of my old friendship with her husband. I, for my part, although I admired her very much and thought she was an extremely attractive woman, was just a shade resentful of her influence over Leidner. As a result we were quite polite to each other, but not intimate."
619,"Admirably explained,"
620,What stories?
621,Perhaps you can guess. The usual sort of story—about you and Mrs. Leidner.
622,And you believe these stories?
623,"I am willing to be convinced—of the truth,"
624,"I doubt if you’d know the truth if you heard it,"
625,"Try me and see,"
626,I will then! You shall have the truth! I hated Louise Leidner—there’s the truth for you! I hated her like hell!
627,"Do you think he did hate her, M. Poirot?"
628,Yes—I think he did.
629,Who is she?
630,First millennium. A lady of some consequence perhaps. Skull looks rather odd—I must get Mercado to look at it. It suggests death by foul play.
631,A Mrs. Leidner of two thousand odd years ago?
632,"Perhaps,"
633,Shall we walk back to the house?
634,"That will suit me excellently,"
635,"I expect you are all glad to get back to work again,"
636,"Yes, it’s much the best thing. It’s not been any too easy loafing about the house and making conversation."
637,"Are you getting anywhere, M. Poirot?"
638,Will you help me to get somewhere?
639,"Why, naturally."
640,The hub of the case is Mrs. Leidner. I want to know about Mrs. Leidner.
641,"What did nurse think of her? Women are said to sum up other women quickly enough, and a nurse has a wide experience of types."
642,"I don’t even know if I’ve summed her up correctly. She wasn’t easy to read. She’d do a devilish thing one day, and a really fine one the next. But I think you’re about right when you say that she’s the hub of the case. That’s what she always wanted to be—at the centre of things. And she liked to get at other people—I mean, she wasn’t just satisfied with being passed the toast and the peanut butter, she wanted you to turn your mind and soul inside out for her to look at it."
643,And if one did not give her that satisfaction?
644,Then she could turn ugly!
645,"We thought someone was hurt,"
646,"A thousand pardons, mademoiselle,"
647,"The fault is mine. Father Lavigny, he explains to me some tablets, and I take one to the window to see better—and, ma foi, not looking where I was going, I steb the toe, and the pain is sharp for the moment and I cry out."
648,"No wax on it today,"
649,Wax?
650,"Yes,"
651,"But it’s ‘stubbed your toe,’ not stepped or stebbed."
652,"Ah! Thank you, ma soeur."
653,Have you ever come to any conclusion about those anonymous letters?
654,"We have not seen M. Poirot today,"
655,She said she wanted to think it over—eh? That is what signed her death warrant. If she had only spoken out—then—at once.
656,Like this?
657,Now what do I see? I see half the courtyard—and the archway—and the doors of the drawing office and the photographic room and the laboratory. Was there anyone in the courtyard?
658,What a beautiful sunrise!
659,Here’s another complication. The monk fellow is missing.
660,Father Lavigny?
661,"She didn’t,"
662,Not in the least. I puzzled and puzzled over it but I couldn’t even get a glimmering.
663,"What do you think, M. Poirot?"
664,I think you have there a possible motive.
665,For murder?
666,For murder.
667,Man with a squint? Man with a squint? There’s more in this tale of that fellow with a squint than meets the eye. I don’t know why the devil my fellows can’t lay hold of him!
668,"Probably because he hasn’t got a squint,"
669,Do you mean he faked it? Didn’t know you could fake an actual squint.
670,A squint can be a very useful thing.
671,"The devil it can! I’d give a lot to know where that fellow is now, squint or no squint!"
672,"At a guess,"
673,he has already passed the Syrian frontier.
674,"We’ve warned Tell Kotchek and Abu Kemal—all the frontier posts, in fact."
675,"It strikes me, M. Poirot, that you’ve been keeping quite a lot of things up your sleeve."
676,Not really. The truth came to me only this morning when I was watching the sunrise. A very beautiful sunrise.
677,and there was a telegram there for you—so I brought it along.
678,I’ll be quiet. But I must leave this place. Joseph and I can go in and sleep at the Rest House.
679,"Patience, madame,"
680,I will explain everything.
681,if Captain Maitland doesn’t mind my staying?
682,"Stay by all means, mademoiselle,"
683,"It is, indeed, necessary that you should."
684,"No, there seemed to be no one there but the Arab foreman."
685,You did not see Mr. Carey?
686,No.
687,"Curious,"
688,No more did M. Verrier when he went there that same afternoon.
